year,month,day,gender,births
2006,2,0,M,163564
2003,11,0,M,163757
1998,4,0,M,163853
1998,1,0,M,163902
1994,1,0,M,163982
1989,1,0,M,164052
1997,3,0,M,164148
1992,11,0,M,164949
1996,12,0,M,165156
1996,3,0,M,165311
1991,11,0,M,165320
1997,6,0,M,165435
2008,11,0,M,165468
2001,11,0,M,165633
2001,4,0,M,165804
1993,1,0,M,165896
2002,4,0,M,166175
2001,12,0,M,166646
1989,11,0,M,166923
1996,5,0,M,167020
1994,12,0,M,167060
2007,2,0,M,167507
1993,4,0,M,167674
1998,6,0,M,168175
2002,6,0,M,168261
1995,10,0,M,168303
1997,10,0,M,168306
1994,10,0,M,168356
1997,12,0,M,168371
1998,3,0,M,168419
1995,3,0,M,168678
1999,5,0,M,168682
2003,1,0,M,169104
2003,4,0,M,169158
1998,5,0,M,169221
2000,1,0,M,169225
1993,12,0,M,169284
1997,5,0,M,169296
2006,4,0,M,169341
1994,6,0,M,169510
2002,3,0,M,169543
1995,6,0,M,169557
2001,6,0,M,169590
2002,1,0,M,169612
2005,1,0,M,169670
1994,5,0,M,169921
1999,10,0,M,170004
1998,10,0,M,170140
2000,11,0,M,170206
1999,6,0,M,170261
1990,11,0,M,170515
1993,10,0,M,170519
1999,3,0,M,170574
2004,1,0,M,170778
1999,12,0,M,170787
1992,4,0,M,170879
1997,9,0,M,170937
2004,4,0,M,170940
1998,12,0,M,170957
2005,4,0,M,171045
2002,12,0,M,171148
1991,1,0,M,171198
2001,1,0,M,171208
1996,9,0,M,171299
1992,1,0,M,171502
1991,6,0,M,171594
2005,11,0,M,171703
1996,10,0,M,171717
1993,6,0,M,171934
2004,11,0,M,171945
1989,12,0,M,172022
1990,1,0,M,172073
1991,4,0,M,172218
1995,5,0,M,172235
2000,12,0,M,172254
1990,4,0,M,172275
1990,12,0,M,172484
1989,5,0,M,172892
1993,5,0,M,172991
2003,3,0,M,173100
1992,12,0,M,173181
2008,2,0,M,173434
1997,8,0,M,173528
1994,9,0,M,173600
2003,6,0,M,173621
2007,4,0,M,173674
2001,3,0,M,173729
1995,9,0,M,173746
1989,6,0,M,173823
2004,5,0,M,173902
2002,5,0,M,173925
2006,1,0,M,174193
1992,6,0,M,174250
1994,3,0,M,174281
1995,7,0,M,174366
1992,3,0,M,174389
1989,3,0,M,174433
2000,3,0,M,174808
1991,12,0,M,174825
2000,5,0,M,175161
2000,6,0,M,175247
1998,9,0,M,175254
2001,9,0,M,175338
1993,3,0,M,175505
2003,12,0,M,175923
1992,10,0,M,176076
2001,10,0,M,176084
1989,10,0,M,176258
2000,10,0,M,176350
2004,6,0,M,176392
2005,10,0,M,176498
1992,5,0,M,176584
2001,5,0,M,176615
1991,3,0,M,176650
1998,8,0,M,176747
2002,10,0,M,176842
1996,7,0,M,177043
2004,12,0,M,177057
1996,8,0,M,177393
2008,4,0,M,177399
1997,7,0,M,177423
1994,7,0,M,177579
2000,9,0,M,177693
2003,5,0,M,177775
2005,5,0,M,177881
1991,10,0,M,177890
2004,3,0,M,177896
1993,9,0,M,178232
1992,8,0,M,178271
2004,10,0,M,178294
1992,9,0,M,178412
2005,12,0,M,178515
1998,7,0,M,178616
1990,6,0,M,178799
2002,9,0,M,178945
2000,7,0,M,179102
1999,9,0,M,179124
2008,3,0,M,179129
2008,6,0,M,179267
1999,7,0,M,179321
1990,3,0,M,179499
2001,7,0,M,179504
1993,8,0,M,179521
1995,8,0,M,179864
2005,3,0,M,179881
2005,6,0,M,179979
1999,8,0,M,180033
1994,8,0,M,180197
2006,11,0,M,180670
1991,5,0,M,180764
2007,11,0,M,180814
2003,10,0,M,180924
1993,7,0,M,181061
2008,12,0,M,181235
1990,10,0,M,181247
1990,5,0,M,181366
2007,12,0,M,181426
2007,1,0,M,181789
1991,9,0,M,181999
2004,8,0,M,182095
2008,5,0,M,182294
2006,12,0,M,182459
2006,5,0,M,182689
2004,9,0,M,182707
2008,1,0,M,182789
1989,9,0,M,182962
2005,7,0,M,183061
1989,7,0,M,183063
2002,7,0,M,183135
2008,10,0,M,183219
2006,3,0,M,183436
1990,9,0,M,183840
2006,6,0,M,183860
2003,9,0,M,183928
2000,8,0,M,184030
1992,7,0,M,184407
2002,8,0,M,184444
2007,6,0,M,184468
2004,7,0,M,184593
2007,3,0,M,184984
2003,8,0,M,184986
2001,8,0,M,185351
1991,7,0,M,185629
2007,5,0,M,186016
2005,9,0,M,186141
2003,7,0,M,187045
1991,8,0,M,187491
2007,9,0,M,187526
1989,8,0,M,188074
2006,10,0,M,188122
1990,7,0,M,188837
2008,9,0,M,188964
2006,7,0,M,189126
2007,10,0,M,189157
2005,8,0,M,189599
1990,8,0,M,191101
2008,8,0,M,191315
2006,9,0,M,191866
2008,7,0,M,192714
2007,7,0,M,195135
2006,8,0,M,198942
2007,8,0,M,199622
